iso3,hazard,income_cat,delta_l,l_baseline,N_q,EPR,JEL
JOR,all_hazards,0.8,3.2774587139410984,16610.03087468029,4621150.4,0.61998,282.6601449250311
JOR,all_hazards,1.0,6.351772037457685,30937.45481954385,4621150.4,0.61998,294.10886042606995
JPN,Earthquake,0.2,3.1175848772167245,7677.285089273649,24795074.200000003,0.6036699999999999,6078.208926342102
JPN,Earthquake,0.4,11.127400612956516,15865.443875447982,24795074.200000003,0.6036699999999999,10497.998414346983
JPN,Earthquake,0.6,18.743910579199188,22369.958600938702,24795074.200000003,0.6036699999999999,12541.804573237736
JPN,Earthquake,0.8,6.667642730026881,31188.87481598211,24795074.200000003,0.6036699999999999,3199.9089406741737
JPN,Earthquake,1.0,8.312970913790005,61382.99542308177,24795074.200000003,0.6036699999999999,2027.09073745433
JPN,Flood,0.2,0.03386173581728954,7677.285089273649,24795074.200000003,0.6036699999999999,66.01863718617837
JPN,Flood,0.4,0.10415919360816471,15865.443875447982,24795074.200000003,0.6036699999999999,98.26760870503463
JPN,Flood,0.6,0.03511980149596585,22369.958600938702,24795074.200000003,0.6036699999999999,23.49913510055405
JPN,Flood,0.8,0.03776663559500849,31188.87481598211,24795074.200000003,0.6036699999999999,18.124815589686513
JPN,Flood,1.0,0.09934891557126958,61382.99542308177,24795074.200000003,0.6036699999999999,24.22590775538231
JPN,Storm surge,0.2,6.401522982395287e-05,7677.285089273649,24795074.200000003,0.6036699999999999,0.12480748934257248
JPN,Storm surge,0.4,0.0001967544729524867,15865.443875447982,24795074.200000003,0.6036699999999999,0.18562539598563776
JPN,Storm surge,0.6,6.634054848321197e-05,22369.958600938702,24795074.200000003,0.6036699999999999,0.04438935999199561
JPN,Storm surge,0.8,7.134036107881354e-05,31188.87481598211,24795074.200000003,0.6036699999999999,0.03423738620831878
JPN,Storm surge,1.0,0.00018766796136269228,61382.99542308177,24795074.200000003,0.6036699999999999,0.04576221788099721
JPN,Tsunami,0.2,3.614468395221685,7677.285089273649,24795074.200000003,0.6036699999999999,7046.95940257174
JPN,Tsunami,0.4,11.183137423545956,15865.443875447982,24795074.200000003,0.6036699999999999,10550.582568503109
JPN,Tsunami,0.6,3.395023130284301,22369.958600938702,24795074.200000003,0.6036699999999999,2271.6559835117773
JPN,Tsunami,0.8,3.593966788389837,31188.87481598211,24795074.200000003,0.6036699999999999,1724.8024413282146
JPN,Tsunami,1.0,9.533759077311684,61382.99542308177,24795074.200000003,0.6036699999999999,2324.7759337977454
JPN,Wind,0.2,4.693405383193176,7677.285089273649,24795074.200000003,0.6036699999999999,9150.512213330734
JPN,Wind,0.4,14.425450085269773,15865.443875447982,24795074.200000003,0.6036699999999999,13609.499414002577
JPN,Wind,0.6,4.827531943598586,22369.958600938702,24795074.200000003,0.6036699999999999,3230.167042883042
JPN,Wind,0.8,5.230462120452344,31188.87481598211,24795074.200000003,0.6036699999999999,2510.182860836273
JPN,Wind,1.0,13.759254204582183,61382.99542308177,24795074.200000003,0.6036699999999999,3355.1490846816955
JPN,all_hazards,0.2,11.4593844066787,38386.425446368245,123975371.00000001,3.01835,22341.8239869201
JPN,all_hazards,0.4,36.84034406985336,79327.2193772399,123975371.00000001,3.01835,34756.53363095369
JPN,all_hazards,0.6,27.001651795126524,111849.7930046935,123975371.00000001,3.01835,18067.1711240931
JPN,all_hazards,0.8,15.529909614825149,155944.37407991057,123975371.00000001,3.01835,7453.053295814556
JPN,all_hazards,1.0,31.705520779216506,306914.97711540887,123975371.00000001,3.01835,7731.287425907034
KAZ,Earthquake,0.2,15.482092399282163,11564.842326095488,4118514.2,0.6793,3745.347524259338
KAZ,Earthquake,0.4,28.35048216801242,16549.92679650969,4118514.2,0.6793,4792.548920198575
KAZ,Earthquake,0.6,5.838612095629297,21085.112439467477,4118514.2,0.6793,774.7041521610943
KAZ,Earthquake,0.8,5.2577533730707104,26853.54874960823,4118514.2,0.6793,547.7731064608947
KAZ,Earthquake,1.0,1.217344791569883,48650.999596569265,4118514.2,0.6793,70.00418702659077
KAZ,Flood,0.2,7.484651400492875,11564.842326095488,4118514.2,0.6793,1810.6480616328015
KAZ,Flood,0.4,16.427750211866186,16549.92679650969,4118514.2,0.6793,2777.0531757658214
KAZ,Flood,0.6,24.700659304677977,21085.112439467477,4118514.2,0.6793,3277.4404277988115
KAZ,Flood,0.8,14.096963236436988,26853.54874960823,4118514.2,0.6793,1468.6762188653665
KAZ,Flood,1.0,8.453264958157773,48650.999596569265,4118514.2,0.6793,486.1103815567866
KAZ,all_hazards,0.2,22.96674379977504,23129.684652190976,8237028.4,1.3586,5555.995585892139
KAZ,all_hazards,0.4,44.7782323798786,33099.85359301938,8237028.4,1.3586,7569.602095964396
KAZ,all_hazards,0.6,30.539271400307275,42170.224878934954,8237028.4,1.3586,4052.144579959906
KAZ,all_hazards,0.8,19.354716609507697,53707.09749921646,8237028.4,1.3586,2016.4493253262613
KAZ,all_hazards,1.0,9.670609749727655,97301.99919313853,8237028.4,1.3586,556.1145685833774
KEN,Earthquake,0.2,1.5279316145579456,1928.0111944690434,11286588.8,0.63621,5690.593451611263
KEN,Earthquake,0.4,2.5827412140863553,2991.9626509683385,11286588.8,0.63621,6198.518745306214
KEN,Earthquake,0.6,1.9866293748690236,3966.7019660858095,11286588.8,0.63621,3596.254971608399
KEN,Earthquake,0.8,1.5724514822964113,5707.122212351264,11286588.8,0.63621,1978.4417838333798
KEN,Earthquake,1.0,1.4872576784953444,12124.150710110976,11286588.8,0.63621,880.8421483791847
KEN,Flood,0.2,1.3148604093439407,1928.0111944690434,11286588.8,0.63621,4897.035943169674
KEN,Flood,0.4,2.0683134295405345,2991.9626509683385,11286588.8,0.63621,4963.904046697467
KEN,Flood,0.6,1.8961342767783684,3966.7019660858095,11286588.8,0.63621,3432.4380812857316
KEN,Flood,0.8,4.048766928311611,5707.122212351264,11286588.8,0.63621,5094.115624016732
KEN,Flood,1.0,9.508474024849345,12124.150710110976,11286588.8,0.63621,5631.4818937962455
KEN,Tsunami,0.2,0.2816689121438828,1928.0111944690434,11286588.8,0.63621,1049.0412343697599
KEN,Tsunami,0.4,0.4761194160717364,2991.9626509683385,11286588.8,0.63621,1142.6755067169618
KEN,Tsunami,0.6,0.6165554187368592,3966.7019660858095,11286588.8,0.63621,1116.1067675497911
KEN,Tsunami,0.8,0.5146393652918759,5707.122212351264,11286588.8,0.63621,647.5137931836088
KEN,Tsunami,1.0,1.2212310637848707,12124.150710110976,11286588.8,0.63621,723.2854194976879
KEN,all_hazards,0.2,3.124460936045769,5784.03358340713,33859766.400000006,1.90863,11636.670629150696
KEN,all_hazards,0.4,5.127174059698627,8975.887952905015,33859766.400000006,1.90863,12305.098298720643
KEN,all_hazards,0.6,4.499319070384251,11900.105898257429,33859766.400000006,1.90863,8144.799820443922
KEN,all_hazards,0.8,6.135857775899899,17121.366637053794,33859766.400000006,1.90863,7720.07120103372
KEN,all_hazards,1.0,12.21696276712956,36372.45213033293,33859766.400000006,1.90863,7235.609461673118
KOR,Earthquake,0.2,2.78461774022562,10577.773869534914,10350213.0,0.60274,1642.292873232482
KOR,Earthquake,0.4,1.4311950342434407,18490.279438026802,10350213.0,0.60274,482.87491784819167
KOR,Earthquake,0.6,2.2065042334077987,25292.33703939562,10350213.0,0.60274,544.2458243608636
KOR,Earthquake,0.8,3.900682387703409,37761.96985604782,10350213.0,0.60274,644.4144189501055
KOR,Earthquake,1.0,2.474777328171547,73111.86922617305,10350213.0,0.60274,211.16772560289166
KOR,Flood,0.2,0.2348509247020823,10577.773869534914,10350213.0,0.60274,138.50877782565507
KOR,Flood,0.4,0.24597172398254147,18490.279438026802,10350213.0,0.60274,82.98909175144948
KOR,Flood,0.6,0.10775163656255535,25292.33703939562,10350213.0,0.60274,26.5775054402
KOR,Flood,0.8,0.1911088982972679,37761.96985604782,10350213.0,0.60274,31.572252598842653
KOR,Flood,1.0,0.46598155877047825,73111.86922617305,10350213.0,0.60274,39.76126046505917
KOR,Storm surge,0.2,6.855882331008845,10577.773869534914,10350213.0,0.60274,4043.4155572908357
KOR,Storm surge,0.4,7.18052610829124,18490.279438026802,10350213.0,0.60274,2422.6578989500285
KOR,Storm surge,0.6,3.1455381416258,25292.33703939562,10350213.0,0.60274,775.8634554277224
KOR,Storm surge,0.8,5.57894383765716,37761.96985604782,10350213.0,0.60274,921.6725419204961
KOR,Storm surge,1.0,13.603160129784508,73111.86922617305,10350213.0,0.60274,1160.7300393934315
KOR,Tsunami,0.2,0.9148064203672893,10577.773869534914,10350213.0,0.60274,539.528296057896
KOR,Tsunami,0.4,0.8692332577981742,18490.279438026802,10350213.0,0.60274,293.273053572386
KOR,Tsunami,0.6,0.3560049955791956,25292.33703939562,10350213.0,0.60274,87.81049651391079
KOR,Tsunami,0.8,0.6293495363231194,37761.96985604782,10350213.0,0.60274,103.97204269813996
KOR,Tsunami,1.0,1.5342768337509338,73111.86922617305,10350213.0,0.60274,130.91672763454872
KOR,Wind,0.2,10.427760233992212,10577.773869534914,10350213.0,0.60274,6150.013364015603
KOR,Wind,0.4,4.649200779241386,18490.279438026802,10350213.0,0.60274,1568.6069268139101
KOR,Wind,0.6,7.351747097221272,25292.33703939562,10350213.0,0.60274,1813.346921723443
KOR,Wind,0.8,13.039099294741836,37761.96985604782,10350213.0,0.60274,2154.131703248198
KOR,Wind,1.0,10.90254525149301,73111.86922617305,10350213.0,0.60274,930.2920540901272
KOR,all_hazards,0.2,21.217917650296048,52888.86934767457,51751065.0,3.0137,12513.758868422472
KOR,all_hazards,0.4,14.376126903556782,92451.39719013401,51751065.0,3.0137,4850.401888935966
KOR,all_hazards,0.6,13.167546104396623,126461.6851969781,51751065.0,3.0137,3247.84420346614
KOR,all_hazards,0.8,23.33918395472279,188809.8492802391,51751065.0,3.0137,3855.7629594157825
KOR,all_hazards,1.0,28.980741101970473,365559.3461308652,51751065.0,3.0137,2472.867807186058
LAO,Earthquake,0.2,6.537091491880237,2884.9391566810414,1553963.8,0.62982,2217.712529575876
LAO,Earthquake,0.4,3.731041365490319,4096.2011514725655,1553963.8,0.62982,891.4687706732653
LAO,Earthquake,0.6,2.1422027180588055,5564.9913829563175,1553963.8,0.62982,376.7501335930638
LAO,Earthquake,0.8,1.5649808596137915,7968.173647527915,1553963.8,0.62982,192.22398905076173
LAO,Earthquake,1.0,3.7352940384836293,17409.7374505911,1553963.8,0.62982,209.9857956334092
LAO,Flood,0.2,46.00039819723867,2884.9391566810414,1553963.8,0.62982,15605.664931293988
LAO,Flood,0.4,64.35554790586099,4096.2011514725655,1553963.8,0.62982,15376.66178356692
LAO,Flood,0.6,52.86010705096698,5564.9913829563175,1553963.8,0.62982,9296.530260797092
LAO,Flood,0.8,22.091491346345208,7968.173647527915,1553963.8,0.62982,2713.4610398511973
LAO,Flood,1.0,51.26466253507282,17409.7374505911,1553963.8,0.62982,2881.928661946935
LAO,Wind,0.2,1.105884878852905,2884.9391566810414,1553963.8,0.62982,375.1721625966067
LAO,Wind,0.4,1.3720937966474915,4096.2011514725655,1553963.8,0.62982,327.83843713429513
LAO,Wind,0.6,1.1531123173560265,5564.9913829563175,1553963.8,0.62982,202.79837008392997
LAO,Wind,0.8,0.4574745785369373,7968.173647527915,1553963.8,0.62982,56.1908395463619
LAO,Wind,1.0,0.9983764340026673,17409.7374505911,1553963.8,0.62982,56.12539941321536
LAO,all_hazards,0.2,53.64337456797181,8654.817470043125,4661891.4,1.8894600000000001,18198.54962346647
LAO,all_hazards,0.4,69.45868306799879,12288.603454417696,4661891.4,1.8894600000000001,16595.96899137448
LAO,all_hazards,0.6,56.15542208638181,16694.974148868954,4661891.4,1.8894600000000001,9876.078764474087
LAO,all_hazards,0.8,24.113946784495937,23904.520942583746,4661891.4,1.8894600000000001,2961.875868448321
LAO,all_hazards,1.0,55.99833300755912,52229.2123517733,4661891.4,1.8894600000000001,3148.039856993559
LBN,Earthquake,0.2,32.07885551840027,3055.674145268523,1161192.4000000001,0.40009,4877.235286895001
LBN,Earthquake,0.4,9.023927849740085,5239.218242442521,1161192.4000000001,0.40009,800.1861055193407
LBN,Earthquake,0.6,13.926635967681124,7634.5155622623215,1161192.4000000001,0.40009,847.4744625085051
LBN,Earthquake,0.8,97.67682071574247,11512.959156840141,1161192.4000000001,0.40009,3941.5444867552387
LBN,Earthquake,1.0,72.99652579926091,19957.89934497562,1161192.4000000001,0.40009,1699.2185639681766
LBN,Flood,0.2,0.09318294544246904,3055.674145268523,1161192.4000000001,0.40009,14.167436534265915
LBN,Flood,0.4,0.02501824494045363,5239.218242442521,1161192.4000000001,0.40009,2.2184632145975267
LBN,Flood,0.6,0.035165709482372264,7634.5155622623215,1161192.4000000001,0.40009,2.139931050934615
LBN,Flood,0.8,0.45585115424774614,11512.959156840141,1161192.4000000001,0.40009,18.394923080421623
LBN,Flood,1.0,0.2985261123705406,19957.89934497562,1161192.4000000001,0.40009,6.949113076480258
LBN,Tsunami,0.2,4.608295617092327,3055.674145268523,1161192.4000000001,0.40009,700.6403948306166
LBN,Tsunami,0.4,1.219613402564259,5239.218242442521,1161192.4000000001,0.40009,108.14777279776186
LBN,Tsunami,0.6,1.6797129824581605,7634.5155622623215,1161192.4000000001,0.40009,102.21519829201884
LBN,Tsunami,0.8,25.09338312080659,11512.959156840141,1161192.4000000001,0.40009,1012.5911671683997
LBN,Tsunami,1.0,15.01714110685442,19957.89934497562,1161192.4000000001,0.40009,349.57012908626683
LBN,all_hazards,0.2,36.78033408093506,9167.022435805568,3483577.2,1.20027,5592.043118259884
LBN,all_hazards,0.4,10.268559497244798,15717.654727327563,3483577.2,1.20027,910.5523415317001
LBN,all_hazards,0.6,15.641514659621656,22903.546686786965,3483577.2,1.20027,951.8295918514585
LBN,all_hazards,0.8,123.2260549907968,34538.87747052043,3483577.2,1.20027,4972.53057700406
LBN,all_hazards,1.0,88.31219301848587,59873.698034926856,3483577.2,1.20027,2055.7378061309237
LBR,Earthquake,0.2,0.49194180487035843,558.5514225562033,1122563.4000000001,0.73381,725.5127885949931
LBR,Earthquake,0.4,0.8469973127214332,894.3389039720546,1122563.4000000001,0.73381,780.143354812648
LBR,Earthquake,0.6,1.0069363566029843,1228.9176084164158,1122563.4000000001,0.73381,674.9533528337183
LBR,Earthquake,0.8,0.5989559277953078,1696.0065935493208,1122563.4000000001,0.73381,290.9121334545525
LBR,Earthquake,1.0,1.0233872809939903,3171.826140136796,1122563.4000000001,0.73381,265.7817430922875
LBR,Flood,0.2,1.9321281606392697,558.5514225562033,1122563.4000000001,0.73381,2849.4908866664096
LBR,Flood,0.4,3.4770176627437976,894.3389039720546,1122563.4000000001,0.73381,3202.5747702081662
LBR,Flood,0.6,4.944401443677679,1228.9176084164158,1122563.4000000001,0.73381,3314.25150187713
LBR,Flood,0.8,4.907597148754889,1696.0065935493208,1122563.4000000001,0.73381,2383.613702488759
LBR,Flood,1.0,8.601398072166122,3171.826140136796,1122563.4000000001,0.73381,2233.8508745492004
LBR,Tsunami,0.2,0.005649105664350556,558.5514225562033,1122563.4000000001,0.73381,8.331266753576314
LBR,Tsunami,0.4,0.009726307603081796,894.3389039720546,1122563.4000000001,0.73381,8.958604861481499
LBR,Tsunami,0.6,0.014016206617458449,1228.9176084164158,1122563.4000000001,0.73381,9.395117763330239
LBR,Tsunami,0.8,0.015431419891368973,1696.0065935493208,1122563.4000000001,0.73381,7.495021043293421
LBR,Tsunami,1.0,0.029180660284422864,3171.826140136796,1122563.4000000001,0.73381,7.578447474395904
LBR,all_hazards,0.2,2.4297190711739787,1675.65426766861,3367690.2,2.2014299999999998,3583.3349420149793
LBR,all_hazards,0.4,4.333741283068313,2683.016711916164,3367690.2,2.2014299999999998,3991.6767298822956
LBR,all_hazards,0.6,5.965354006898121,3686.7528252492475,3367690.2,2.2014299999999998,3998.5999724741787
LBR,all_hazards,0.8,5.521984496441566,5088.019780647963,3367690.2,2.2014299999999998,2682.020856986605
LBR,all_hazards,1.0,9.653966013444535,9515.478420410387,3367690.2,2.2014299999999998,2507.2110651158837
LKA,Earthquake,0.2,0.37003766913750474,4382.034547786581,4383200.0,0.47354,175.27424163806108
LKA,Earthquake,0.4,0.38558814107489997,6473.072979296949,4383200.0,0.47354,123.64060524702259
LKA,Earthquake,0.6,0.4252662676308462,8739.566930115063,4383200.0,0.47354,100.99944333842467
LKA,Earthquake,0.8,0.5533929655478467,12059.322424125585,4383200.0,0.47354,95.24861836714629
LKA,Earthquake,1.0,1.2126641362095105,26448.70975256245,4383200.0,0.47354,95.16647875203022
LKA,Flood,0.2,6.552832472343183,4382.034547786581,4383200.0,0.47354,3103.853574821913
LKA,Flood,0.4,7.882709776900611,6473.072979296949,4383200.0,0.47354,2527.627029933202
LKA,Flood,0.6,9.254189062675067,8739.566930115063,4383200.0,0.47354,2197.8417171099527
LKA,Flood,0.8,12.999170272419152,12059.322424125585,4383200.0,0.47354,2237.384797874077
LKA,Flood,1.0,29.200872730791016,26448.70975256245,4383200.0,0.47354,2291.6025561387974
LKA,Storm surge,0.2,0.5410795151030913,4382.034547786581,4383200.0,0.47354,256.290938964765
LKA,Storm surge,0.4,0.6167087480906354,6473.072979296949,4383200.0,0.47354,197.75048750850516
LKA,Storm surge,0.6,0.7637602683590883,8739.566930115063,4383200.0,0.47354,181.3907375678215
LKA,Storm surge,0.8,0.9941153932957447,12059.322424125585,4383200.0,0.47354,171.10466450398914
LKA,Storm surge,1.0,2.196095542399717,26448.70975256245,4383200.0,0.47354,172.34341606446512
LKA,Tsunami,0.2,5.206284581613323,4382.034547786581,4383200.0,0.47354,2466.0396978533367
LKA,Tsunami,0.4,5.838038414170008,6473.072979296949,4383200.0,0.47354,1871.9937832401733
LKA,Tsunami,0.6,6.329104616361058,8739.566930115063,4383200.0,0.47354,1503.143069974249
LKA,Tsunami,0.8,8.221287985174932,12059.322424125585,4383200.0,0.47354,1415.0276034158007
LKA,Tsunami,1.0,17.983996322225853,26448.70975256245,4383200.0,0.47354,1411.3335694294883
LKA,Wind,0.2,1.1503706741782629,4382.034547786581,4383200.0,0.47354,544.8914106210492
LKA,Wind,0.4,1.2667510341353447,6473.072979296949,4383200.0,0.47354,406.18952678672287
LKA,Wind,0.6,1.5739469538956443,8739.566930115063,4383200.0,0.47354,373.8076078153975
LKA,Wind,0.8,2.0605346048963264,12059.322424125585,4383200.0,0.47354,354.65408205861945
LKA,Wind,1.0,4.526887520754734,26448.70975256245,4383200.0,0.47354,355.25743047315274
LKA,all_hazards,0.2,13.820604912375364,21910.172738932906,21916000.0,2.3677,6546.349863899125
LKA,all_hazards,0.4,15.989796114371499,32365.364896484745,21916000.0,2.3677,5127.201432715626
LKA,all_hazards,0.6,18.346267168921703,43697.834650575314,21916000.0,2.3677,4357.182575805846
LKA,all_hazards,0.8,24.828501221334,60296.61212062792,21916000.0,2.3677,4273.419766219633
LKA,all_hazards,1.0,55.12051625238083,132243.54876281225,21916000.0,2.3677,4325.703450857934
LSO,Earthquake,0.2,0.21702620005139256,324.41007686162664,467484.60000000003,0.46627,145.82185310864585
LSO,Earthquake,0.4,1.2909029569976251,815.9127905863752,467484.60000000003,0.46627,344.8693803619462
LSO,Earthquake,0.6,2.0221387165564537,1373.952781750282,467484.60000000003,0.46627,320.80706143995906
LSO,Earthquake,0.8,2.4782269621948747,2335.280165909679,467484.60000000003,0.46627,231.3166368132127
LSO,Earthquake,1.0,4.900621765393738,5275.928457836447,467484.60000000003,0.46627,202.46831529656833
LSO,Flood,0.2,0.1446516153477332,324.41007686162664,467484.60000000003,0.46627,97.19271958948048
LSO,Flood,0.4,0.787991266511947,815.9127905863752,467484.60000000003,0.46627,210.5147085917631
LSO,Flood,0.6,1.3766753588713139,1373.952781750282,467484.60000000003,0.46627,218.4059742391948
LSO,Flood,0.8,1.757795780286449,2335.280165909679,467484.60000000003,0.46627,164.07190071897253
LSO,Flood,1.0,4.416509197987242,5275.928457836447,467484.60000000003,0.46627,182.46729080844108
LSO,all_hazards,0.2,0.36167781539912575,648.8201537232533,934969.2000000001,0.93254,243.01457269812633
LSO,all_hazards,0.4,2.078894223509572,1631.8255811727504,934969.2000000001,0.93254,555.3840889537094
LSO,all_hazards,0.6,3.398814075427768,2747.905563500564,934969.2000000001,0.93254,539.2130356791538
LSO,all_hazards,0.8,4.236022742481324,4670.560331819358,934969.2000000001,0.93254,395.38853753218524
LSO,all_hazards,1.0,9.31713096338098,10551.856915672894,934969.2000000001,0.93254,384.9356061050094
LTU,Earthquake,0.2,0.1158151306184424,3217.8445927577045,577611.0,0.5787100000000001,12.0308601308424
LTU,Earthquake,0.4,0.46708392202220683,14143.16251708629,577611.0,0.5787100000000001,11.039383704250064
LTU,Earthquake,0.6,1.1166341099757147,23068.226391527005,577611.0,0.5787100000000001,16.18054432613624
LTU,Earthquake,0.8,2.0066345055489525,37181.65947218051,577611.0,0.5787100000000001,18.039975741109288
LTU,Earthquake,1.0,0.7375194335264946,83029.13613954895,577611.0,0.5787100000000001,2.969199585565747
LTU,Flood,0.2,0.17341524362552155,3217.8445927577045,577611.0,0.5787100000000001,18.01435209263047
LTU,Flood,0.4,3.0769174785499316,14143.16251708629,577611.0,0.5787100000000001,72.72199078265722
LTU,Flood,0.6,1.4647420735087804,23068.226391527005,577611.0,0.5787100000000001,21.224789602102497
LTU,Flood,0.8,3.0304762068322155,37181.65947218051,577611.0,0.5787100000000001,27.244481794808035
LTU,Flood,1.0,9.334758164657943,83029.13613954895,577611.0,0.5787100000000001,37.581057276456356
LTU,all_hazards,0.2,0.2892303742439639,6435.689185515409,1155222.0,1.1574200000000001,30.045212223472873
LTU,all_hazards,0.4,3.5440014005721383,28286.32503417258,1155222.0,1.1574200000000001,83.76137448690727
LTU,all_hazards,0.6,2.581376183484495,46136.45278305401,1155222.0,1.1574200000000001,37.40533392823873
LTU,all_hazards,0.8,5.037110712381168,74363.31894436102,1155222.0,1.1574200000000001,45.284457535917326
LTU,all_hazards,1.0,10.072277598184439,166058.2722790979,1155222.0,1.1574200000000001,40.5502568620221
LVA,Earthquake,0.2,1.6934144275506262,5477.498344532645,372488.2,0.5556300000000001,63.98515206059965
LVA,Earthquake,0.4,1.6158421006065218,12747.70101107873,372488.2,0.5556300000000001,26.234044834152744
LVA,Earthquake,0.6,2.830200554606307,18978.70404950614,372488.2,0.5556300000000001,30.86376218955651
LVA,Earthquake,0.8,5.545602654493417,29901.826305427618,372488.2,0.5556300000000001,38.383912473605285
LVA,Earthquake,1.0,3.497930405303107,64813.77667321526,372488.2,0.5556300000000001,11.169713712016332
LVA,Flood,0.2,8.25493383097225,5477.498344532645,372488.2,0.5556300000000001,311.9101785313903
LVA,Flood,0.4,11.337904217199458,12747.70101107873,372488.2,0.5556300000000001,184.07682746209755
LVA,Flood,0.6,8.248408558918277,18978.70404950614,372488.2,0.5556300000000001,89.95013437843416
LVA,Flood,0.8,16.14612407613583,29901.826305427618,372488.2,0.5556300000000001,111.75546679750032
LVA,Flood,1.0,43.981015038356674,64813.77667321526,372488.2,0.5556300000000001,140.4417154776869
LVA,all_hazards,0.2,9.948348258522877,10954.99668906529,744976.4,1.1112600000000001,375.89533059198993
LVA,all_hazards,0.4,12.95374631780598,25495.40202215746,744976.4,1.1112600000000001,210.3108722962503
LVA,all_hazards,0.6,11.078609113524584,37957.40809901228,744976.4,1.1112600000000001,120.81389656799067
LVA,all_hazards,0.8,21.69172673062925,59803.652610855235,744976.4,1.1112600000000001,150.1393792711056
LVA,all_hazards,1.0,47.47894544365978,129627.55334643052,744976.4,1.1112600000000001,151.61142918970324
MAR,Earthquake,0.2,14.105102016539856,2593.5390540938574,7616234.600000001,0.40509,16779.355478100017
MAR,Earthquake,0.4,20.0417994596249,3937.9241754850273,7616234.600000001,0.40509,15702.225067673893
MAR,Earthquake,0.6,7.835058202792458,5525.82847702824,7616234.600000001,0.40509,4374.583012474983
MAR,Earthquake,0.8,5.141672678041862,7934.785618676164,7616234.600000001,0.40509,1999.222190333238
MAR,Earthquake,1.0,12.41947286041772,17794.670396091184,7616234.600000001,0.40509,2153.3025266933405
MAR,Flood,0.2,1.1904218989423354,2593.5390540938574,7616234.600000001,0.40509,1416.1196556994685
MAR,Flood,0.4,2.50575056869906,3937.9241754850273,7616234.600000001,0.40509,1963.1899556937728
MAR,Flood,0.6,1.23802420479696,5525.82847702824,7616234.600000001,0.40509,691.2315792890212
MAR,Flood,0.8,0.8710462708671398,7934.785618676164,7616234.600000001,0.40509,338.68648250627206
MAR,Flood,1.0,2.429141793429486,17794.670396091184,7616234.600000001,0.40509,421.16740543464385
MAR,Tsunami,0.2,0.6559450543856749,2593.5390540938574,7616234.600000001,0.40509,780.3088009383193
MAR,Tsunami,0.4,0.9909852647261234,3937.9241754850273,7616234.600000001,0.40509,776.411005250584
MAR,Tsunami,0.6,0.506857325152248,5525.82847702824,7616234.600000001,0.40509,282.99591234297134
MAR,Tsunami,0.8,0.26334304733342306,7934.785618676164,7616234.600000001,0.40509,102.39493971433805
MAR,Tsunami,1.0,0.6414737170683096,17794.670396091184,7616234.600000001,0.40509,111.21945281372444
MAR,all_hazards,0.2,15.951468969867866,7780.617162281573,22848703.8,1.21527,18975.783934737803
MAR,all_hazards,0.4,23.538535293050085,11813.772526455083,22848703.8,1.21527,18441.82602861825
MAR,all_hazards,0.6,9.579939732741666,16577.48543108472,22848703.8,1.21527,5348.810504106976
MAR,all_hazards,0.8,6.276061996242424,23804.35685602849,22848703.8,1.21527,2440.303612553848
MAR,all_hazards,1.0,15.490088370915515,53384.01118827355,22848703.8,1.21527,2685.689384941709
MDA,Earthquake,0.2,0.3953864534683789,3007.05872696304,477855.0,0.71941,45.20146187996607
MDA,Earthquake,0.4,0.5392514541123044,4691.98370920019,477855.0,0.71941,39.51003680380532
MDA,Earthquake,0.6,0.5039563355699693,6840.911333493704,477855.0,0.71941,25.32512238651626
MDA,Earthquake,0.8,0.45507782755586346,9446.378190550462,477855.0,0.71941,16.56124386867192
MDA,Earthquake,1.0,0.43583326313409265,18850.744283184427,477855.0,0.71941,7.948121102564471
MDA,Flood,0.2,13.237593631488803,3007.05872696304,477855.0,0.71941,1513.3512508264942
MDA,Flood,0.4,25.91196489580081,4691.98370920019,477855.0,0.71941,1898.5255929950424
MDA,Flood,0.6,23.40755550989879,6840.911333493704,477855.0,0.71941,1176.2908137406591
MDA,Flood,0.8,20.626973088632443,9446.378190550462,477855.0,0.71941,750.6591420375021
MDA,Flood,1.0,29.305342642868304,18850.744283184427,477855.0,0.71941,534.4300951302124
MDA,all_hazards,0.2,13.632980084957182,6014.11745392608,955710.0,1.43882,1558.5527127064602
MDA,all_hazards,0.4,26.451216349913114,9383.96741840038,955710.0,1.43882,1938.0356297988478
MDA,all_hazards,0.6,23.91151184546876,13681.822666987408,955710.0,1.43882,1201.6159361271755
MDA,all_hazards,0.8,21.082050916188308,18892.756381100924,955710.0,1.43882,767.220385906174
MDA,all_hazards,1.0,29.741175906002397,37701.488566368855,955710.0,1.43882,542.3782162327768
MDG,Earthquake,0.2,0.11847241540757839,554.5293058298578,6392991.2,0.82002,1120.0084302673913
MDG,Earthquake,0.4,0.18601156421875562,861.3331010622469,6392991.2,0.82002,1132.1327632541056
MDG,Earthquake,0.6,0.25047936445508795,1166.3421705674368,6392991.2,0.82002,1125.8344292377342
MDG,Earthquake,0.8,0.1795777093986783,1585.8302056736845,6392991.2,0.82002,593.6415540867789
MDG,Earthquake,1.0,0.08912906199710176,3320.762856697876,6392991.2,0.82002,140.70516010300761
MDG,Flood,0.2,1.2389679089342496,554.5293058298578,6392991.2,0.82002,11712.891123753996
MDG,Flood,0.4,1.959909496881755,861.3331010622469,6392991.2,0.82002,11928.708646432504
