iso3,hazard,rp,income_cat,di
PRY,Earthquake,2500.0,1.0,175.94241642996616
PRY,Earthquake,2500.0,tot,100.93883717070842
PRY,Earthquake,5000.0,0.2,159.22314646488147
PRY,Earthquake,5000.0,0.4,164.53047772402337
PRY,Earthquake,5000.0,0.6,62.4539836851549
PRY,Earthquake,5000.0,0.8,96.1550162962398
PRY,Earthquake,5000.0,1.0,258.15236170691105
PRY,Earthquake,5000.0,tot,148.1029971754421
PRY,Earthquake,AAL,0.2,0.7561047732982492
PRY,Earthquake,AAL,0.4,0.781307757836665
PRY,Earthquake,AAL,0.6,0.29657594529607006
PRY,Earthquake,AAL,0.8,0.4566124235849947
PRY,Earthquake,AAL,1.0,1.2258910670871859
PRY,Earthquake,AAL,tot,0.7032983934206329
PRY,Flood,10.0,0.2,56.86330460788199
PRY,Flood,10.0,0.4,121.7729312922222
PRY,Flood,10.0,0.6,54.87091761427355
PRY,Flood,10.0,0.8,62.006307252602475
PRY,Flood,10.0,1.0,165.2640083867781
PRY,Flood,10.0,tot,92.15549383075167
PRY,Flood,25.0,0.2,115.35926636406099
PRY,Flood,25.0,0.4,247.04220258990836
PRY,Flood,25.0,0.6,111.31728703343639
PRY,Flood,25.0,0.8,125.79293735969684
PRY,Flood,25.0,1.0,335.27307101388203
PRY,Flood,25.0,tot,186.95695287219692
PRY,Flood,50.0,0.2,159.76794095077338
PRY,Flood,50.0,0.4,342.1435076673581
PRY,Flood,50.0,0.6,154.16996225886945
PRY,Flood,50.0,0.8,174.21815534681122
PRY,Flood,50.0,1.0,464.3397093310371
PRY,Flood,50.0,tot,258.92785511096986
PRY,Flood,100.0,0.2,178.5711760867952
PRY,Flood,100.0,0.4,382.410690098625
PRY,Flood,100.0,0.6,172.31436616126712
PRY,Flood,100.0,0.8,194.72204943504727
PRY,Flood,100.0,1.0,518.9882745286948
PRY,Flood,100.0,tot,289.40131126208587
PRY,Flood,250.0,0.2,191.2105565265253
PRY,Flood,250.0,0.4,409.47795986912587
PRY,Flood,250.0,0.6,184.51088564929952
PRY,Flood,250.0,0.8,208.5045988741432
PRY,Flood,250.0,1.0,555.722591842815
PRY,Flood,250.0,tot,309.8853185523818
PRY,Flood,500.0,0.2,202.79366409301204
PRY,Flood,500.0,0.4,434.2832182263499
PRY,Flood,500.0,0.6,195.68814214856093
PRY,Flood,500.0,0.8,221.1353408202935
PRY,Flood,500.0,1.0,589.3870226952456
PRY,Flood,500.0,tot,328.6574775966924
PRY,Flood,1000.0,0.2,216.92402356082064
PRY,Flood,1000.0,0.4,464.54342389806595
PRY,Flood,1000.0,0.6,209.32339946546858
PRY,Flood,1000.0,0.8,236.54372091344035
PRY,Flood,1000.0,1.0,630.4546296818494
PRY,Flood,1000.0,tot,351.55783950392896
PRY,Flood,2500.0,0.2,240.54325255856878
PRY,Flood,2500.0,0.4,515.1240711142545
PRY,Flood,2500.0,0.6,232.1150535451093
PRY,Flood,2500.0,0.8,262.29919151795616
PRY,Flood,2500.0,1.0,699.1001029987835
PRY,Flood,2500.0,tot,389.83633434693445
PRY,Flood,5000.0,0.2,263.0331155863133
PRY,Flood,5000.0,0.4,563.2861778390437
PRY,Flood,5000.0,0.6,253.81691258867545
PRY,Flood,5000.0,0.8,286.8231506262685
PRY,Flood,5000.0,1.0,764.4632565767292
PRY,Flood,5000.0,tot,426.28452264340604
PRY,Flood,AAL,0.2,8.394727045618263
PRY,Flood,AAL,0.4,17.977332249545935
PRY,Flood,AAL,0.6,8.100591045329002
PRY,Flood,AAL,0.8,9.15398828966714
PRY,Flood,AAL,1.0,24.397917962007377
PRY,Flood,AAL,tot,13.604911318433542
PRY,all_hazards,10.0,0.2,57.778641911092805
PRY,all_hazards,10.0,0.4,122.71877922400584
PRY,all_hazards,10.0,0.6,55.229951223835776
PRY,all_hazards,10.0,0.8,62.55908035915708
PRY,all_hazards,10.0,1.0,166.74806702918423
PRY,all_hazards,10.0,tot,93.00690394945515
PRY,all_hazards,25.0,0.2,117.72983443869884
PRY,all_hazards,25.0,0.4,249.49178800796508
PRY,all_hazards,25.0,0.6,112.24712307263711
PRY,all_hazards,25.0,0.8,127.22452577450325
PRY,all_hazards,25.0,1.0,339.1165307158277
PRY,all_hazards,25.0,tot,189.1619604019264
PRY,all_hazards,50.0,0.2,164.50748884923772
PRY,all_hazards,50.0,0.4,347.0410373120334
PRY,all_hazards,50.0,0.6,156.02901135881297
PRY,all_hazards,50.0,0.8,177.08037303018162
PRY,all_hazards,50.0,1.0,472.0240536652417
PRY,all_hazards,50.0,tot,263.33639284310146
PRY,all_hazards,100.0,0.2,188.04392340633603
PRY,all_hazards,100.0,0.4,392.1991892989393
PRY,all_hazards,100.0,0.6,176.02997422255297
PRY,all_hazards,100.0,0.8,200.44265094998795
PRY,all_hazards,100.0,1.0,534.3466702562387
PRY,all_hazards,100.0,tot,298.212481626811
PRY,all_hazards,250.0,0.2,214.92764018189365
PRY,all_hazards,250.0,0.4,433.98559704798953
PRY,all_hazards,250.0,0.6,193.81371873957846
PRY,all_hazards,250.0,0.8,222.82736925027206
PRY,all_hazards,250.0,1.0,594.1756766760816
PRY,all_hazards,250.0,tot,331.9460003791631
PRY,all_hazards,500.0,0.2,246.69808770899937
PRY,all_hazards,500.0,0.4,479.6510931372351
PRY,all_hazards,500.0,0.6,212.90929508453678
PRY,all_hazards,500.0,0.8,247.64926584942495
PRY,all_hazards,500.0,1.0,660.5703330209694
PRY,all_hazards,500.0,tot,369.4956149602331
PRY,all_hazards,1000.0,0.2,281.8993640990901
PRY,all_hazards,1000.0,0.4,531.6845654744917
PRY,all_hazards,1000.0,0.6,234.8094481211488
PRY,all_hazards,1000.0,0.8,275.78239360032285
PRY,all_hazards,1000.0,1.0,735.8007303278673
PRY,all_hazards,1000.0,tot,411.99530032458415
PRY,all_hazards,2500.0,0.2,349.0609703721248
PRY,all_hazards,2500.0,0.4,627.2589732927086
PRY,all_hazards,2500.0,0.6,274.68024540540773
PRY,all_hazards,2500.0,0.8,327.8331490892236
PRY,all_hazards,2500.0,1.0,875.0425194287498
PRY,all_hazards,2500.0,tot,490.7751715176429
PRY,all_hazards,5000.0,0.2,422.25626205119477
PRY,all_hazards,5000.0,0.4,727.8166555630671
PRY,all_hazards,5000.0,0.6,316.2708962738304
PRY,all_hazards,5000.0,0.8,382.9781669225083
PRY,all_hazards,5000.0,1.0,1022.6156182836403
PRY,all_hazards,5000.0,tot,574.3875198188482
PRY,all_hazards,AAL,0.2,9.150831818916512
PRY,all_hazards,AAL,0.4,18.7586400073826
PRY,all_hazards,AAL,0.6,8.397166990625072
PRY,all_hazards,AAL,0.8,9.610600713252134
PRY,all_hazards,AAL,1.0,25.623809029094563
PRY,all_hazards,AAL,tot,14.308209711854175
ROU,Earthquake,10.0,0.2,12.91605970585503
ROU,Earthquake,10.0,0.4,15.847903644642997
ROU,Earthquake,10.0,0.6,18.358941199180837
ROU,Earthquake,10.0,0.8,20.309453048964265
ROU,Earthquake,10.0,1.0,21.07624295028174
ROU,Earthquake,10.0,tot,17.701720109784976
ROU,Earthquake,25.0,0.2,32.25657718301127
ROU,Earthquake,25.0,0.4,39.578566431573236
ROU,Earthquake,25.0,0.6,45.849633500942055
ROU,Earthquake,25.0,0.8,50.72084325544588
ROU,Earthquake,25.0,1.0,52.63582492929086
ROU,Earthquake,25.0,tot,44.20828906005266
ROU,Earthquake,50.0,0.2,64.38576221286735
ROU,Earthquake,50.0,0.4,79.00082369345662
ROU,Earthquake,50.0,0.6,91.51819126344103
ROU,Earthquake,50.0,0.8,101.2413727145613
ROU,Earthquake,50.0,1.0,105.06377315074644
ROU,Earthquake,50.0,tot,88.24198460701454
ROU,Earthquake,100.0,0.2,128.26505337036335
ROU,Earthquake,100.0,0.4,157.38021138652897
ROU,Earthquake,100.0,0.6,182.3164824539178
ROU,Earthquake,100.0,0.8,201.68636090055998
ROU,Earthquake,100.0,1.0,209.30109402011595
ROU,Earthquake,100.0,tot,175.78984042629722
ROU,Earthquake,250.0,0.2,316.92491375569745
ROU,Earthquake,250.0,0.4,388.86437583671386
ROU,Earthquake,250.0,0.6,450.47839578805133
ROU,Earthquake,250.0,0.8,498.33864216735753
ROU,Earthquake,250.0,1.0,517.1535771303484
ROU,Earthquake,250.0,tot,434.3519809356338
ROU,Earthquake,500.0,0.2,560.9293852440474
ROU,Earthquake,500.0,0.4,688.2559426979632
ROU,Earthquake,500.0,0.6,797.307370445166
ROU,Earthquake,500.0,0.8,882.0158216080408
ROU,Earthquake,500.0,1.0,915.3166113033969
ROU,Earthquake,500.0,tot,768.7650262597228
ROU,Earthquake,1000.0,0.2,767.3556856339122
ROU,Earthquake,1000.0,0.4,941.5393892598964
ROU,Earthquake,1000.0,0.6,1090.7225757886324
ROU,Earthquake,1000.0,0.8,1206.604384321081
ROU,Earthquake,1000.0,1.0,1252.1601191088246
ROU,Earthquake,1000.0,tot,1051.6764308224695
ROU,Earthquake,2500.0,0.2,1145.0845070727853
ROU,Earthquake,2500.0,0.4,1405.0096814616386
ROU,Earthquake,2500.0,0.6,1627.6278998549576
ROU,Earthquake,2500.0,0.8,1800.5522243713815
ROU,Earthquake,2500.0,1.0,1868.5326499945636
ROU,Earthquake,2500.0,tot,1569.3613925510654
ROU,Earthquake,5000.0,0.2,1533.276263801858
ROU,Earthquake,5000.0,0.4,1881.3179129494658
ROU,Earthquake,5000.0,0.6,2179.4052838325974
ROU,Earthquake,5000.0,0.8,2410.9521789109262
ROU,Earthquake,5000.0,1.0,2501.9784502187317
ROU,Earthquake,5000.0,tot,2101.386017942716
ROU,Earthquake,AAL,0.2,9.893858643188688
ROU,Earthquake,AAL,0.4,12.139686717296112
ROU,Earthquake,AAL,0.6,14.063171988974855
ROU,Earthquake,AAL,0.8,15.557287761362705
ROU,Earthquake,AAL,1.0,16.144658140985552
ROU,Earthquake,AAL,tot,13.559732650361582
ROU,Flood,10.0,0.2,95.25700786941373
ROU,Flood,10.0,0.4,183.21987038683406
ROU,Flood,10.0,0.6,207.47027974223127
ROU,Flood,10.0,0.8,225.01401527916147
ROU,Flood,10.0,1.0,275.7981791710986
ROU,Flood,10.0,tot,197.3518704897478
ROU,Flood,25.0,0.2,194.13478759860362
ROU,Flood,25.0,0.4,373.4040299707186
ROU,Flood,25.0,0.6,422.82662023140693
ROU,Flood,25.0,0.8,458.58093845245645
ROU,Flood,25.0,1.0,562.0796005566589
ROU,Flood,25.0,tot,402.2051953619689
ROU,Flood,50.0,0.2,268.97110386889176
ROU,Flood,50.0,0.4,517.3461973130634
ROU,Flood,50.0,0.6,585.8205229242083
ROU,Flood,50.0,0.8,635.3576438027151
ROU,Flood,50.0,1.0,778.7536303720018
ROU,Flood,50.0,tot,557.2498196561761
ROU,Flood,100.0,0.2,299.7730775696876
ROU,Flood,100.0,0.4,576.5915353238373
ROU,Flood,100.0,0.6,652.9073886913698
ROU,Flood,100.0,0.8,708.1173906807655
ROU,Flood,100.0,1.0,867.9347672937199
ROU,Flood,100.0,tot,621.064831911876
ROU,Flood,250.0,0.2,319.09945747504815
ROU,Flood,250.0,0.4,613.7644100603698
ROU,Flood,250.0,0.6,695.0003489370484
ROU,Flood,250.0,0.8,753.7697415217347
ROU,Flood,250.0,1.0,923.8905495199895
ROU,Flood,250.0,tot,661.1049015028382
ROU,Flood,500.0,0.2,336.62168786218473
ROU,Flood,500.0,0.4,647.4671354789624
ROU,Flood,500.0,0.6,733.1638617476842
ROU,Flood,500.0,0.8,795.1603699305273
ROU,Flood,500.0,1.0,974.6227669586685
ROU,Flood,500.0,tot,697.4071643956055
ROU,Flood,1000.0,0.2,357.9791297212376
ROU,Flood,1000.0,0.4,688.5466089658314
ROU,Flood,1000.0,0.6,779.6804859434664
ROU,Flood,1000.0,0.8,845.6104507832114
ROU,Flood,1000.0,1.0,1036.4590948911432
ROU,Flood,1000.0,tot,741.655154060978
ROU,Flood,2500.0,0.2,393.50553344983683
ROU,Flood,2500.0,0.4,756.8790417395697
ROU,Flood,2500.0,0.6,857.0571859329532
ROU,Flood,2500.0,0.8,929.5301426798891
ROU,Flood,2500.0,1.0,1139.318902059104
ROU,Flood,2500.0,tot,815.2581611722705
ROU,Flood,5000.0,0.2,427.19967033454685
ROU,Flood,5000.0,0.4,821.6872435810116
ROU,Flood,5000.0,0.6,930.443198799607
ROU,Flood,5000.0,0.8,1009.121694014231
ROU,Flood,5000.0,1.0,1236.873736179907
ROU,Flood,5000.0,tot,885.0651085818606
ROU,Flood,AAL,0.2,6.191003843938711
ROU,Flood,AAL,0.4,11.90794196901342
ROU,Flood,AAL,0.6,13.484039947465213
ROU,Flood,AAL,0.8,14.624253529389545
ROU,Flood,AAL,1.0,17.924850103840058
ROU,Flood,AAL,tot,12.82641787872939
ROU,all_hazards,10.0,0.2,108.17306757526876
ROU,all_hazards,10.0,0.4,199.06777403147706
ROU,all_hazards,10.0,0.6,225.8292209414121
ROU,all_hazards,10.0,0.8,245.32346832812573
ROU,all_hazards,10.0,1.0,296.87442212138035
ROU,all_hazards,10.0,tot,215.0535905995328
ROU,all_hazards,25.0,0.2,226.3913647816149
ROU,all_hazards,25.0,0.4,412.98259640229185
ROU,all_hazards,25.0,0.6,468.676253732349
ROU,all_hazards,25.0,0.8,509.3017817079023
ROU,all_hazards,25.0,1.0,614.7154254859497
ROU,all_hazards,25.0,tot,446.4134844220216
ROU,all_hazards,50.0,0.2,333.3568660817591
ROU,all_hazards,50.0,0.4,596.34702100652
ROU,all_hazards,50.0,0.6,677.3387141876493
ROU,all_hazards,50.0,0.8,736.5990165172764
ROU,all_hazards,50.0,1.0,883.8174035227482
ROU,all_hazards,50.0,tot,645.4918042631906
ROU,all_hazards,100.0,0.2,428.0381309400509
ROU,all_hazards,100.0,0.4,733.9717467103662
ROU,all_hazards,100.0,0.6,835.2238711452876
ROU,all_hazards,100.0,0.8,909.8037515813255
ROU,all_hazards,100.0,1.0,1077.2358613138358
ROU,all_hazards,100.0,tot,796.8546723381733
ROU,all_hazards,250.0,0.2,636.0243712307456
ROU,all_hazards,250.0,0.4,1002.6287858970836
ROU,all_hazards,250.0,0.6,1145.4787447250997
ROU,all_hazards,250.0,0.8,1252.108383689092
ROU,all_hazards,250.0,1.0,1441.0441266503378
ROU,all_hazards,250.0,tot,1095.456882438472
ROU,all_hazards,500.0,0.2,897.551073106232
ROU,all_hazards,500.0,0.4,1335.7230781769256
ROU,all_hazards,500.0,0.6,1530.4712321928503
ROU,all_hazards,500.0,0.8,1677.1761915385682
ROU,all_hazards,500.0,1.0,1889.9393782620655
ROU,all_hazards,500.0,tot,1466.1721906553282
ROU,all_hazards,1000.0,0.2,1125.3348153551499
ROU,all_hazards,1000.0,0.4,1630.085998225728
ROU,all_hazards,1000.0,0.6,1870.4030617320986
ROU,all_hazards,1000.0,0.8,2052.2148351042924
ROU,all_hazards,1000.0,1.0,2288.6192139999675
ROU,all_hazards,1000.0,tot,1793.331584883447
ROU,all_hazards,2500.0,0.2,1538.590040522622
ROU,all_hazards,2500.0,0.4,2161.8887232012084
ROU,all_hazards,2500.0,0.6,2484.685085787911
ROU,all_hazards,2500.0,0.8,2730.0823670512705
ROU,all_hazards,2500.0,1.0,3007.8515520536675
ROU,all_hazards,2500.0,tot,2384.6195537233357
ROU,all_hazards,5000.0,0.2,1960.475934136405
ROU,all_hazards,5000.0,0.4,2703.0051565304775
ROU,all_hazards,5000.0,0.6,3109.8484826322047
ROU,all_hazards,5000.0,0.8,3420.073872925157
ROU,all_hazards,5000.0,1.0,3738.852186398639
ROU,all_hazards,5000.0,tot,2986.451126524577
ROU,all_hazards,AAL,0.2,16.0848624871274
ROU,all_hazards,AAL,0.4,24.04762868630953
ROU,all_hazards,AAL,0.6,27.547211936440068
ROU,all_hazards,AAL,0.8,30.18154129075225
ROU,all_hazards,AAL,1.0,34.06950824482561
ROU,all_hazards,AAL,tot,26.38615052909097
RUS,Earthquake,10.0,0.2,12.89749596471392
RUS,Earthquake,10.0,0.4,19.355645133029157
RUS,Earthquake,10.0,0.6,7.771177392602394
RUS,Earthquake,10.0,0.8,7.5189608845658435
RUS,Earthquake,10.0,1.0,6.263980212442604
RUS,Earthquake,10.0,tot,10.761451917470783
RUS,Earthquake,25.0,0.2,32.23041500341508
RUS,Earthquake,25.0,0.4,48.369115757284774
RUS,Earthquake,25.0,0.6,19.419914773688067
RUS,Earthquake,25.0,0.8,18.78963407835228
RUS,Earthquake,25.0,1.0,15.653478967743201
RUS,Earthquake,25.0,tot,26.89251171609668
RUS,Earthquake,50.0,0.2,64.42041481454167
RUS,Earthquake,50.0,0.4,96.67757926687291
RUS,Earthquake,50.0,0.6,38.815478027555024
RUS,Earthquake,50.0,0.8,37.555706974690025
RUS,Earthquake,50.0,1.0,31.287329321880602
RUS,Earthquake,50.0,tot,53.751301681108046
RUS,Earthquake,100.0,0.2,128.67711071118939
RUS,Earthquake,100.0,0.4,193.10946081963218
RUS,Earthquake,100.0,0.6,77.53230987162121
RUS,Earthquake,100.0,0.8,75.01596936516934
RUS,Earthquake,100.0,1.0,62.49514459972507
RUS,Earthquake,100.0,tot,107.36599907346745
RUS,Earthquake,250.0,0.2,320.4899439735176
RUS,Earthquake,250.0,0.4,480.96852607880567
RUS,Earthquake,250.0,0.6,193.10602724570134
RUS,Earthquake,250.0,0.8,186.8386979322454
RUS,Earthquake,250.0,1.0,155.65367671595376
RUS,Earthquake,250.0,tot,267.41137438924477
RUS,Earthquake,500.0,0.2,571.5277241830967
RUS,Earthquake,500.0,0.4,857.7081817463586
RUS,Earthquake,500.0,0.6,344.36477759468966
RUS,Earthquake,500.0,0.8,333.1882882021818
RUS,Earthquake,500.0,1.0,277.5762337852064
RUS,Earthquake,500.0,tot,476.8730411023066
RUS,Earthquake,1000.0,0.2,778.853880666156
RUS,Earthquake,1000.0,0.4,1168.8485397398708
RUS,Earthquake,1000.0,0.6,469.28579672617354
RUS,Earthquake,1000.0,0.8,454.05494830491597
RUS,Earthquake,1000.0,1.0,378.26918575702126
RUS,Earthquake,1000.0,tot,649.8624702388275
RUS,Earthquake,2500.0,0.2,1161.7053837332808
RUS,Earthquake,2500.0,0.4,1743.404860772103
RUS,Earthquake,2500.0,0.6,699.9667718161336
RUS,Earthquake,2500.0,0.8,677.2490849058923
RUS,Earthquake,2500.0,1.0,564.2102588209273
RUS,Earthquake,2500.0,tot,969.3072720096674
RUS,Earthquake,5000.0,0.2,1562.500722146969
RUS,Earthquake,5000.0,0.4,2344.8900143656165
RUS,Earthquake,5000.0,0.6,941.459514396722
RUS,Earthquake,5000.0,0.8,910.9040889852562
RUS,Earthquake,5000.0,1.0,758.8661886177786
RUS,Earthquake,5000.0,tot,1303.7241057024685
RUS,Earthquake,AAL,0.2,9.94713061676749
RUS,Earthquake,AAL,0.4,14.927946543793432
RUS,Earthquake,AAL,0.6,5.993482516433617
RUS,Earthquake,AAL,0.8,5.798961769460061
RUS,Earthquake,AAL,1.0,4.831064070458483
RUS,Earthquake,AAL,tot,8.299717103382616
RUS,Flood,10.0,0.2,211.16970283269706
RUS,Flood,10.0,0.4,313.33267721449624
RUS,Flood,10.0,0.6,539.7937286790076
RUS,Flood,10.0,0.8,407.32029459730495
RUS,Flood,10.0,1.0,446.73106228101153
RUS,Flood,10.0,tot,383.66949312090344
RUS,Flood,25.0,0.2,428.49086730358823
RUS,Flood,25.0,0.4,635.792866179116
RUS,Flood,25.0,0.6,1095.311874118376
RUS,Flood,25.0,0.8,826.5059994928648
RUS,Flood,25.0,1.0,906.4755869827452
RUS,Flood,25.0,tot,778.515438815338
RUS,Flood,50.0,0.2,592.9182813188827
RUS,Flood,50.0,0.4,879.7695406251004
RUS,Flood,50.0,0.6,1515.6225802364845
RUS,Flood,50.0,0.8,1143.666187806641
RUS,Flood,50.0,1.0,1254.322992864486
RUS,Flood,50.0,tot,1077.2599165703189
RUS,Flood,100.0,0.2,662.0833995018993
RUS,Flood,100.0,0.4,982.3964390836919
RUS,Flood,100.0,0.6,1692.423023376356
RUS,Flood,100.0,0.8,1277.0771645530756
RUS,Flood,100.0,1.0,1400.6423100023758
RUS,Flood,100.0,tot,1202.9244673034796
RUS,Flood,250.0,0.2,708.1490066417016
RUS,Flood,250.0,0.4,1050.74838455222
RUS,Flood,250.0,0.6,1810.17630667551
RUS,Flood,250.0,0.8,1365.9320353952912
RUS,Flood,250.0,1.0,1498.0944413267634
RUS,Flood,250.0,tot,1286.6200349182973
RUS,Flood,500.0,0.2,750.2838987322446
RUS,Flood,500.0,0.4,1113.2679523016418
RUS,Flood,500.0,0.6,1917.881863883506
RUS,Flood,500.0,0.8,1447.2050420289338
RUS,Flood,500.0,1.0,1587.2311160021902
RUS,Flood,500.0,tot,1363.1739745897034
RUS,Flood,1000.0,0.2,801.8214177034054
RUS,Flood,1000.0,0.4,1189.739096502751
RUS,Flood,1000.0,0.6,2049.6224931457673
RUS,Flood,1000.0,0.8,1546.614555460774
RUS,Flood,1000.0,1.0,1696.2591171238862
RUS,Flood,1000.0,tot,1456.8113359873169
RUS,Flood,2500.0,0.2,887.8681640229763
RUS,Flood,2500.0,0.4,1317.4148806149708
RUS,Flood,2500.0,0.6,2269.5758927740235
RUS,Flood,2500.0,0.8,1712.5881093838805
RUS,Flood,2500.0,1.0,1878.291642971702
RUS,Flood,2500.0,tot,1613.1477379535106
RUS,Flood,5000.0,0.2,969.7506044199225
RUS,Flood,5000.0,0.4,1438.9116858965442
RUS,Flood,5000.0,0.6,2478.8844594021757
RUS,Flood,5000.0,0.8,1870.529231133029
RUS,Flood,5000.0,1.0,2051.5145489568013
RUS,Flood,5000.0,tot,1761.9181059616944
RUS,Flood,AAL,0.2,8.02739734890201
RUS,Flood,AAL,0.4,11.911016915095741
RUS,Flood,AAL,0.6,20.519699030806358
RUS,Flood,AAL,0.8,15.483858759771332
RUS,Flood,AAL,1.0,16.982018238988967
RUS,Flood,AAL,tot,14.584798058712881
RUS,Tsunami,10.0,0.2,0.026137805052367204
RUS,Tsunami,10.0,0.4,0.0402692084599852
RUS,Tsunami,10.0,0.6,0.07063127359045354
RUS,Tsunami,10.0,0.8,0.05048241797641181
RUS,Tsunami,10.0,1.0,0.05404131647338881
RUS,Tsunami,10.0,tot,0.04831240431052131
RUS,Tsunami,25.0,0.2,0.058791841989554644
RUS,Tsunami,25.0,0.4,0.0905776493504554
RUS,Tsunami,25.0,0.6,0.15887113199181396
RUS,Tsunami,25.0,0.8,0.11355025163641456
RUS,Tsunami,25.0,1.0,0.12155529252152089
RUS,Tsunami,25.0,tot,0.1086692334979519
RUS,Tsunami,50.0,0.2,0.10672826013248708
RUS,Tsunami,50.0,0.4,0.16443089032288097
RUS,Tsunami,50.0,0.6,0.2884080329678655
RUS,Tsunami,50.0,0.8,0.20613439526037944
RUS,Tsunami,50.0,1.0,0.2206664129186901
RUS,Tsunami,50.0,tot,0.19727359832046062
RUS,Tsunami,100.0,0.2,0.19590024754981594
RUS,Tsunami,100.0,0.4,0.3018137096875992
RUS,Tsunami,100.0,0.6,0.5293743661109538
RUS,Tsunami,100.0,0.8,0.3783606985620494
RUS,Tsunami,100.0,1.0,0.4050342886039694
RUS,Tsunami,100.0,tot,0.36209666210287755
RUS,Tsunami,250.0,0.2,0.42677041734129073
RUS,Tsunami,250.0,0.4,0.6575038288807962
RUS,Tsunami,250.0,0.6,1.1532467262324564
RUS,Tsunami,250.0,0.8,0.8242621193717823
RUS,Tsunami,250.0,1.0,0.8823707705682845
RUS,Tsunami,250.0,tot,0.788830772478922
RUS,Tsunami,500.0,0.2,0.7728463075438665
RUS,Tsunami,500.0,0.4,1.190685637285182
RUS,Tsunami,500.0,0.6,2.088435462814759
RUS,Tsunami,500.0,0.8,1.4926712572378904
RUS,Tsunami,500.0,1.0,1.59790127011776
RUS,Tsunami,500.0,tot,1.4285079869998916
RUS,Tsunami,1000.0,0.2,1.3933528035269194
RUS,Tsunami,1000.0,0.4,2.1466689490994013
RUS,Tsunami,1000.0,0.6,3.7652083974442965
RUS,Tsunami,1000.0,0.8,2.6911142108269908
RUS,Tsunami,1000.0,1.0,2.8808317937799464
RUS,Tsunami,1000.0,tot,2.575435230935511
RUS,Tsunami,2500.0,0.2,3.0390421216277
RUS,Tsunami,2500.0,0.4,4.682100140746807
RUS,Tsunami,2500.0,0.6,8.212296905403598
RUS,Tsunami,2500.0,0.8,5.869589826864052
RUS,Tsunami,2500.0,1.0,6.283382890866232
RUS,Tsunami,2500.0,tot,5.617282377101678
RUS,Tsunami,5000.0,0.2,5.47696596370216
RUS,Tsunami,5000.0,0.4,8.438087424658889
RUS,Tsunami,5000.0,0.6,14.800212973231769
RUS,Tsunami,5000.0,0.8,10.578182998466886
RUS,Tsunami,5000.0,1.0,11.323921437374121
RUS,Tsunami,5000.0,tot,10.123474159486765
RUS,Tsunami,AAL,0.2,0.0183712347352767
RUS,Tsunami,AAL,0.4,0.028303642166585687
RUS,Tsunami,AAL,0.6,0.04964394310012086
RUS,Tsunami,AAL,0.8,0.035482105279724625
RUS,Tsunami,AAL,1.0,0.03798351500238484
RUS,Tsunami,AAL,tot,0.03395688805681854
RUS,Wind,10.0,0.2,0.009578385162088143
RUS,Wind,10.0,0.4,0.01451233132947496
RUS,Wind,10.0,0.6,0.02508488203309899
RUS,Wind,10.0,0.8,0.011213029516984465
RUS,Wind,10.0,1.0,0.020938974763508884
RUS,Wind,10.0,tot,0.016265520561031088
RUS,Wind,25.0,0.2,0.01359488023683401
RUS,Wind,25.0,0.4,0.020597773324293286
RUS,Wind,25.0,0.6,0.03560370158686989
RUS,Wind,25.0,0.8,0.01591497844321974
RUS,Wind,25.0,1.0,0.029719294993346662
RUS,Wind,25.0,tot,0.023086125716912716
RUS,Wind,50.0,0.2,0.016983849785155127
RUS,Wind,50.0,0.4,0.025732443534194814
RUS,Wind,50.0,0.6,0.044479091320609225
RUS,Wind,50.0,0.8,0.019882308523857424
RUS,Wind,50.0,1.0,0.037127803488856505
RUS,Wind,50.0,tot,0.02884109933053462
RUS,Wind,100.0,0.2,0.02065565464165087
RUS,Wind,100.0,0.4,0.03129564106205714
RUS,Wind,100.0,0.6,0.054095199893724445
RUS,Wind,100.0,0.8,0.024180742502003846
RUS,Wind,100.0,1.0,0.04515460841741635
RUS,Wind,100.0,tot,0.03507636930337053
RUS,Wind,250.0,0.2,0.025943307334547586
RUS,Wind,250.0,0.4,0.03930702988553382
RUS,Wind,250.0,0.6,0.0679430606540446
RUS,Wind,250.0,0.8,0.030370784426365996
RUS,Wind,250.0,1.0,0.05671376211829214
RUS,Wind,250.0,tot,0.044055588883756824
RUS,Wind,500.0,0.2,0.030283554625298175
RUS,Wind,500.0,0.4,0.045882992917855366
RUS,Wind,500.0,0.6,0.07930975654698992
RUS,Wind,500.0,0.8,0.03545173702522649
RUS,Wind,500.0,1.0,0.06620182581071131
RUS,Wind,500.0,tot,0.05142597338521626
RUS,Wind,1000.0,0.2,0.03493392903378022
RUS,Wind,1000.0,0.4,0.0529288334306303
RUS,Wind,1000.0,0.6,0.09148864593935208
RUS,Wind,1000.0,0.8,0.040895742943231374
RUS,Wind,1000.0,1.0,0.07636784761211955
RUS,Wind,1000.0,tot,0.059322999791822706
RUS,Wind,2500.0,0.2,0.04159054623125269
RUS,Wind,2500.0,0.4,0.06301435752143025
RUS,Wind,2500.0,0.6,0.1089216948627773
RUS,Wind,2500.0,0.8,0.048688376446210394
RUS,Wind,2500.0,1.0,0.09091964701771235
RUS,Wind,2500.0,tot,0.07062692441587659
RUS,Wind,5000.0,0.2,0.04704000362422621
RUS,Wind,5000.0,0.4,0.07127089867261606
RUS,Wind,5000.0,0.6,0.12319330678210194
RUS,Wind,5000.0,0.8,0.05506783661250419
